ts,posx_gt,posy_gt,posx_meas,posy_meas,velx,vely
7.509999999999999787e+00,-4.952860280968157269e+01,-3.009296473876336364e+01,-4.933426896119486571e+01,-2.919110177617201884e+01,3.348697070146487675e+01,4.018640812363071468e+00
7.520000000000000462e+00,-4.921446834901751544e+01,-3.009059609604842933e+01,-4.907836216678714436e+01,-3.024733700633568390e+01,3.509809198809823272e+01,3.555608699842734310e+00
7.530000000000000249e+00,-4.890036489330407221e+01,-3.008704324886393522e+01,-4.776126114047235660e+01,-2.805931952474812263e+01,2.794879762195839845e+01,-2.829439212217648603e+00
7.540000000000000036e+00,-4.858630484280784145e+01,-3.008230633747020732e+01,-4.762452191169091975e+01,-2.933091652528091231e+01,5.349562320320534781e+01,7.552832989977904532e+00
7.549999999999999822e+00,-4.827230059608186252e+01,-3.007638554887239479e+01,-4.872604089931918026e+01,-3.007716312101968370e+01,2.488244636731376502e+01,-2.597508728835077552e+00
7.560000000000000497e+00,-4.795836454947612992e+01,-3.006928111681309446e+01,-4.860067874643757335e+01,-2.923805857044336776e+01,3.300680868103832211e+01,1.282197776382638921e+01
7.570000000000000284e+00,-4.764450909664822831e+01,-3.006099332176312089e+01,-4.839348100448754053e+01,-3.006032697814291055e+01,2.995400194079743628e+01,2.054227324270530275e+01
7.580000000000000071e+00,-4.733074662807401722e+01,-3.005152249091042904e+01,-4.595760497523093591e+01,-3.220840690101413628e+01,3.291354273623706916e+01,4.531974585828000279e+00
7.589999999999999858e+00,-4.701708953055851481e+01,-3.004086899814720724e+01,-4.542406838106233380e+01,-3.048070573659535043e+01,4.007400902704046075e+01,2.153246786302896787e+00
7.600000000000000533e+00,-4.670355018674686676e+01,-3.002903326405510498e+01,-4.624144788456042221e+01,-3.007611786504496720e+01,2.348698876622792042e+01,2.017249009926110048e+01
7.610000000000000320e+00,-4.639014097463549291e+01,-3.001601575588863824e+01,-4.695986200400634658e+01,-2.929075403794390553e+01,4.295312209498333544e+01,1.240657485860852915e+01
7.620000000000000107e+00,-4.607687426708345413e+01,-3.000181698755674020e+01,-4.617984375324333968e+01,-2.988131508972715267e+01,2.306766440022761344e+01,-8.844659209088872487e+00
7.629999999999999893e+00,-4.576376243132396127e+01,-2.998643751960247528e+01,-4.563667946835411016e+01,-3.037793310884564946e+01,3.627545787924128007e+01,1.139051646959477537e+01
7.640000000000000568e+00,-4.545081782847615415e+01,-2.996987795918090214e+01,-4.656147581754605369e+01,-2.906526167831655982e+01,3.271250630068789889e+01,-1.265487080259438635e+01
7.650000000000000355e+00,-4.513805281305710793e+01,-2.995213896003511067e+01,-4.678819171858858539e+01,-2.897227215383922783e+01,3.797957338439818642e+01,-3.884992890383329733e-01
7.660000000000000142e+00,-4.482547973249409523e+01,-2.993322122247041506e+01,-4.426285794839549226e+01,-2.947597143332314573e+01,4.356074616788212239e+01,-6.263868933865714972e-01
7.669999999999999929e+00,-4.451311092663711833e+01,-2.991312549332670301e+01,-4.337439778895506493e+01,-3.188842022685150113e+01,2.769909966219913500e+01,-4.153066552760138919e+00
7.679999999999999716e+00,-4.420095872727178232e+01,-2.989185256594894824e+01,-4.271493229113213630e+01,-3.123761740299188006e+01,3.827263722993883022e+01,7.483430156451285065e-01
7.690000000000000391e+00,-4.388903545763241709e+01,-2.986940328015590040e+01,-4.358575365985819872e+01,-2.930124918489273256e+01,2.526114121998436346e+01,1.127165596344562637e+01
7.700000000000000178e+00,-4.357735343191561839e+01,-2.984577852220692407e+01,-4.414694089618308226e+01,-3.077285654866318154e+01,4.291476649015543643e+01,1.345229395698106600e+01
7.709999999999999964e+00,-4.326592495479407319e+01,-2.982097922476701157e+01,-4.264853124513906124e+01,-3.135131212947268509e+01,3.970255360456472715e+01,9.104202094685487356e-01
7.719999999999999751e+00,-4.295476232093080426e+01,-2.979500636686995918e+01,-4.301814006086596009e+01,-2.869360885477787448e+01,2.336983722787600115e+01,1.208048260088473214e+01
7.730000000000000426e+00,-4.264387781449380554e+01,-2.976786097387972774e+01,-4.162594195799817953e+01,-2.904808433532774004e+01,2.903231921444379182e+01,-2.609438750083049818e+00
7.740000000000000213e+00,-4.233328370867106827e+01,-2.973954411744994886e+01,-4.200585347145998583e+01,-2.779612994997303588e+01,2.663828604333779282e+01,1.623524182722603237e+00
7.750000000000000000e+00,-4.202299226518606901e+01,-2.971005691548162986e+01,-4.259676405451585168e+01,-2.943169552410118683e+01,2.144314262973801632e+01,-7.851555057879829214e+00
7.759999999999999787e+00,-4.171301573381369110e+01,-2.967940053207901485e+01,-4.086658893776872503e+01,-3.001777679494804474e+01,2.114515651359001680e+01,6.292152362567652091e+00
7.770000000000000462e+00,-4.140336635189663639e+01,-2.964757617750362684e+01,-4.048217522905548549e+01,-2.925562794862273108e+01,2.447196913081562997e+01,3.071301312680121853e+00
7.780000000000000249e+00,-4.109405634386229167e+01,-2.961458510812649436e+01,-4.073295009561778812e+01,-2.766273253027948087e+01,3.472753804672240818e+01,1.123646848041031809e+01
7.790000000000000036e+00,-4.078509792074014939e+01,-2.958042862637854498e+01,-4.087511105567169523e+01,-2.987851809461789898e+01,3.723255188993017128e+01,3.597475734998964558e+00
7.799999999999999822e+00,-4.047650327967973283e+01,-2.954510808069919392e+01,-4.084957082805732398e+01,-3.067217878976650169e+01,3.286102921377525377e+01,1.149209544468065403e+01
7.810000000000000497e+00,-4.016828460346907548e+01,-2.950862486548310670e+01,-4.127885277538297970e+01,-2.786639346497428704e+01,2.359370977238320677e+01,-2.160130281115615780e+00
7.820000000000000284e+00,-3.986045406005375469e+01,-2.947098042102514981e+01,-3.945738232152371694e+01,-2.869598648010205721e+01,1.628805006941327349e+01,5.556677402683849465e+00
7.830000000000000071e+00,-3.955302380205653634e+01,-2.943217623346353307e+01,-3.879941132628459144e+01,-2.988161608906347055e+01,3.785154933916405895e+01,4.357247275404215969e+00
7.839999999999999858e+00,-3.924600596629760219e+01,-2.939221383472113658e+01,-3.813361002584361614e+01,-2.890296535181228066e+01,2.778755957282179523e+01,1.817347860184333186e+01
7.850000000000000533e+00,-3.893941267331540956e+01,-2.935109480244503644e+01,-3.958784888949602987e+01,-2.708537035755456657e+01,7.058069396828244635e+00,1.739315155611814490e+01
7.860000000000000320e+00,-3.863325602688819771e+01,-2.930882075994422209e+01,-3.869542441336055560e+01,-2.884585687959060252e+01,3.668831614241786809e+01,4.402852612275249378e+00
7.870000000000000107e+00,-3.832754811355613356e+01,-2.926539337612550540e+01,-3.895542731754360943e+01,-2.868848425630567078e+01,1.370486115351353007e+01,1.547909622317462564e+01
7.879999999999999893e+00,-3.802230100214418940e+01,-2.922081436542763910e+01,-3.867266707605048737e+01,-2.848738153549220797e+01,2.192056869828447674e+01,-4.117014116041861627e+00
7.890000000000000568e+00,-3.771752674328565291e+01,-2.917508548775363408e+01,-3.797501208459237176e+01,-2.865620329793880217e+01,3.443051105314382454e+01,-7.575297321096049252e+00
7.900000000000000355e+00,-3.741323736894640462e+01,-2.912820854840128248e+01,-3.624612165309378753e+01,-2.929487294922755680e+01,1.882841035436521793e+01,4.975290721388409665e+00
7.910000000000000142e+00,-3.710944489194992002e+01,-2.908018539799188318e+01,-3.707140616261474975e+01,-2.746876869995809756e+01,4.409408817272510817e+01,2.946422978121636227e+00
7.919999999999999929e+00,-3.680616130550301079e+01,-2.903101793239718376e+01,-3.485114473356361486e+01,-3.003984668771095201e+01,3.998900770535895077e+01,1.995735631760656759e+01
7.930000000000000604e+00,-3.650339858272236881e+01,-2.898070809266453907e+01,-3.532992602361330370e+01,-2.854375209870973862e+01,3.007248065672401793e+01,5.321789821938618381e+00
7.940000000000000391e+00,-3.620116867616187761e+01,-2.892925786494027918e+01,-3.358077593368734171e+01,-2.814878006146359013e+01,3.516800173085373871e+01,-4.059227961472654300e+00
7.950000000000000178e+00,-3.589948351734074095e+01,-2.887666928039129388e+01,-3.370940512247300802e+01,-2.811566995985975126e+01,2.339699621951701758e+01,3.487987553967727195e+00
7.959999999999999964e+00,-3.559835501627246401e+01,-2.882294441512485861e+01,-3.420211137002586099e+01,-2.995507162542973489e+01,3.059035259766763559e+01,1.347699804742456564e+01
7.969999999999999751e+00,-3.529779506099465891e+01,-2.876808539010665910e+01,-3.476476461260157436e+01,-2.975878374491799505e+01,8.989912696180272889e+00,1.172445679234175486e+01
7.980000000000000426e+00,-3.499781551709971694e+01,-2.871209437107707174e+01,-3.470895449262236099e+01,-2.757767984535665562e+01,4.178891751578727565e+01,1.417097867313658455e+01
7.990000000000000213e+00,-3.469842822726638332e+01,-2.865497356846565680e+01,-3.505516148027331980e+01,-2.987177492317777094e+01,2.359241894973131792e+01,2.161803340425609932e+01
8.000000000000000000e+00,-3.439964501079222714e+01,-2.859672523730389315e+01,-3.414316008178931838e+01,-2.864547638624371828e+01,2.843636994149796493e+01,6.386836503040592028e+00
8.009999999999999787e+00,-3.410147766312703510e+01,-2.853735167713615795e+01,-3.471622823060589269e+01,-2.907340395850107484e+01,2.930930100345646494e+01,8.752179973418478198e+00
8.019999999999999574e+00,-3.380393795540715018e+01,-2.847685523192894408e+01,-3.381683559350132384e+01,-2.785933212550195393e+01,4.022766482122129617e+01,9.117364137043981742e+00
8.029999999999999361e+00,-3.350703763399076252e+01,-2.841523828997831913e+01,-3.273719829639483692e+01,-2.759872818848860376e+01,2.294966478976490976e+01,3.905621246553959480e+00
8.040000000000000924e+00,-3.321078841999418785e+01,-2.835250328381564699e+01,-3.393944796749705262e+01,-2.518124767481885229e+01,3.292763799721898010e+01,1.563277751705708063e+01
8.050000000000000711e+00,-3.291520200882913372e+01,-2.828865269011155448e+01,-3.404784778146557045e+01,-2.835477385573197040e+01,3.226078565226910655e+01,1.699662468188927278e+01
8.060000000000000497e+00,-3.262029006974098877e+01,-2.822368902957814640e+01,-3.035144025193902806e+01,-2.731047475462434448e+01,7.140354975501228552e+00,1.128946294598160982e+01
8.070000000000000284e+00,-3.232606424534814238e+01,-2.815761486686950832e+01,-3.218632967432701975e+01,-2.731010252229973645e+01,3.718523726741080537e+01,2.056867544506883405e+01
8.080000000000000071e+00,-3.203253615118234165e+01,-2.809043281048044705e+01,-3.304518402535833133e+01,-2.769009871720923499e+01,2.359620014145297873e+01,9.598941160997092936e+00
8.089999999999999858e+00,-3.173971737523014269e+01,-2.802214551264351527e+01,-3.054155939986501522e+01,-2.898099672337048816e+01,1.665856833935354686e+01,4.560806740134159654e+00
8.099999999999999645e+00,-3.144761947747543473e+01,-2.795275566922430244e+01,-3.090673981353902988e+01,-2.723088796078965856e+01,3.992821560517019464e+01,1.381479464233573751e+01
8.109999999999999432e+00,-3.115625398944307278e+01,-2.788226601961501316e+01,-3.125568531989736343e+01,-2.863001765176833047e+01,1.105861842683347263e+01,2.717365176031414364e+00
8.120000000000000995e+00,-3.086563241374362221e+01,-2.781067934662631558e+01,-3.283386702946593516e+01,-2.790659908605847761e+01,3.312986460695285729e+01,5.536024242866821155e+00
8.130000000000000782e+00,-3.057576622361926866e+01,-2.773799847637748428e+01,-3.002410502696630701e+01,-2.636689454962860424e+01,2.789782081978950146e+01,1.622883908064897085e+01
8.140000000000000568e+00,-3.028666686249087192e+01,-2.766422627818482738e+01,-3.201744773367697405e+01,-2.824125593606139972e+01,2.616121817437172581e+01,1.364609937696598152e+01
8.150000000000000355e+00,-2.999834574350618865e+01,-2.758936566444841176e+01,-2.975135740246564353e+01,-2.852228240106581936e+01,2.984059712620919669e+01,1.725069989767088074e+01
8.160000000000000142e+00,-2.971081424908931012e+01,-2.751341959053708663e+01,-2.964340272891752193e+01,-2.744698760793522041e+01,3.328584965231002002e+01,1.909191414998667113e+01
8.169999999999999929e+00,-2.942408373049130432e+01,-2.743639105467180883e+01,-2.724706375029676764e+01,-2.640963635594861358e+01,4.439301486477518921e+01,1.008097683874096262e+00
8.179999999999999716e+00,-2.913816550734208377e+01,-2.735828309780727707e+01,-2.979763033372032410e+01,-2.677144846649137122e+01,4.615456133607546008e+01,4.802554871848142781e+00
8.189999999999999503e+00,-2.885307086720353098e+01,-2.727909880351188932e+01,-2.969135929888329528e+01,-2.797047252242968085e+01,2.943255272583248328e+01,1.365874295738496613e+01
8.199999999999999289e+00,-2.856881106512387447e+01,-2.719884129784599835e+01,-2.776646022445106965e+01,-2.636083454710026430e+01,2.813312333337105642e+01,1.548058392225488689e+01
8.210000000000000853e+00,-2.828539732319337219e+01,-2.711751374923850477e+01,-2.744202082604335402e+01,-2.640904154007752425e+01,2.347198091396266051e+01,1.911023292349280034e+00
8.220000000000000639e+00,-2.800284083010127389e+01,-2.703511936836177298e+01,-2.873818834157240687e+01,-2.699225315745772491e+01,2.516287651338014797e+01,7.554429418103958405e+00
8.230000000000000426e+00,-2.772115274069411228e+01,-2.695166140800488108e+01,-2.590572564716344672e+01,-2.640806246285925951e+01,3.470476763877971393e+01,-2.295424225604345736e+01
8.240000000000000213e+00,-2.744034417553532634e+01,-2.686714316294519733e+01,-2.738751860831544960e+01,-2.670462285969538030e+01,1.317414626642506015e+01,7.728903889195162691e+00
8.250000000000000000e+00,-2.716042622046625254e+01,-2.678156796981831889e+01,-2.479380844601001854e+01,-2.602113466486205340e+01,4.547226218163170586e+01,-1.849207321978012075e+00
8.259999999999999787e+00,-2.688140992616845537e+01,-2.669493920698634071e+01,-2.793624108850817578e+01,-2.797144589236415868e+01,3.085457572560729389e+01,9.040739359991237123e+00
8.269999999999999574e+00,-2.660330630772748606e+01,-2.660726029440449025e+01,-2.689729617318208454e+01,-2.604248097226052039e+01,5.159202192432690737e+01,1.730582949171604312e+01
8.279999999999999361e+00,-2.632612634419800912e+01,-2.651853469348610304e+01,-2.822008075708193786e+01,-2.616722790283754563e+01,2.442769862116476176e+01,2.859928838205672719e+01
8.290000000000000924e+00,-2.604988097817037485e+01,-2.642876590696598171e+01,-2.594586257772794724e+01,-2.687924923197022764e+01,3.211043870172979808e+01,2.742040826260731023e+01
8.300000000000000711e+00,-2.577458111533862706e+01,-2.633795747876211024e+01,-2.754339252436582086e+01,-2.571597627617929049e+01,5.022921345532453330e+01,1.379737750067718949e+01
8.310000000000000497e+00,-2.550023762406996397e+01,-2.624611299383574448e+01,-2.577419306750105221e+01,-2.696865072004858987e+01,2.744185165121650627e+01,6.568162214053917758e+00
8.320000000000000284e+00,-2.522686133497566630e+01,-2.615323607804988626e+01,-2.449762727369187232e+01,-2.625632699008171045e+01,1.532038478707904439e+01,6.245379575227572921e+00
8.330000000000000071e+00,-2.495446304048353525e+01,-2.605933039802614104e+01,-2.524192898248714201e+01,-2.607266955318614166e+01,2.967043132289881058e+01,2.857893575991890600e+01
8.339999999999999858e+00,-2.468305349441181562e+01,-2.596439966099996610e+01,-2.418444319335971926e+01,-2.622454470632614232e+01,3.263433764466054754e+01,1.866208326965225872e+00
8.349999999999999645e+00,-2.441264341154465711e+01,-2.586844761467430587e+01,-2.248744714918833765e+01,-2.546300361059518735e+01,2.505054705889881461e+01,9.522483571193017582e+00
8.359999999999999432e+00,-2.414324346720911763e+01,-2.577147804707165690e+01,-2.317266793161497773e+01,-2.657894325650689282e+01,2.533370841991070321e+01,-1.252554365280094117e+01
8.370000000000000995e+00,-2.387486429685371192e+01,-2.567349478638450933e+01,-2.261042242427361160e+01,-2.461614772333283341e+01,1.942964698936385659e+01,1.066761897625221245e+01
8.380000000000000782e+00,-2.360751649562854482e+01,-2.557450170082422147e+01,-2.392438412664580483e+01,-2.509712813234172657e+01,2.231877470204580050e+01,-2.842038590011688015e+00
8.390000000000000568e+00,-2.334121061796703955e+01,-2.547450269846830651e+01,-2.239615942060344267e+01,-2.333131384869174241e+01,2.290114412735313820e+01,-1.127903129294116624e+01
8.400000000000000355e+00,-2.307595717716925421e+01,-2.537350172710615226e+01,-2.193280812966543891e+01,-2.446032268702189683e+01,1.517122139682164139e+01,1.462411474027734570e+01
8.410000000000000142e+00,-2.281176664498684659e+01,-2.527150277408316725e+01,-2.335309640150343213e+01,-2.418825807595731803e+01,1.557665005029875083e+01,3.963175681996216504e+00
8.419999999999999929e+00,-2.254864945120966269e+01,-2.516850986614336350e+01,-2.011530320293786289e+01,-2.664635104027581036e+01,3.355282187316866782e+01,7.588559687166503309e+00
8.429999999999999716e+00,-2.228661598325398074e+01,-2.506452706927039742e+01,-2.159140616081289110e+01,-2.512981474784558245e+01,1.851636863187712834e+01,2.982324569482463161e+00
8.439999999999999503e+00,-2.202567658575244280e+01,-2.495955848852704406e+01,-2.205105307187033503e+01,-2.441311364768213465e+01,4.217696220157856146e+01,1.686927307774269025e+01
8.449999999999999289e+00,-2.176584156014566318e+01,-2.485360826789313293e+01,-2.171064701051393442e+01,-2.471816743825508667e+01,3.099046416505308343e+01,1.637485914677900212e+01
8.460000000000000853e+00,-2.150712116427554577e+01,-2.474668059010195975e+01,-2.104195116125805498e+01,-2.345537936947945212e+01,4.111621591593952019e+00,-1.688709929606546822e+01
8.470000000000000639e+00,-2.124952561198031731e+01,-2.463877967647515277e+01,-2.223363582839736097e+01,-2.351238575042585310e+01,1.622503652621011128e+01,1.755537943134081047e+01
8.480000000000000426e+00,-2.099306507269130861e+01,-2.452990978675602918e+01,-1.931070891532999312e+01,-2.485033694343432487e+01,4.721184190706672723e+00,6.011799005266286855e+00
8.490000000000000213e+00,-2.073774967103147659e+01,-2.442007521894141675e+01,-2.138755534846761464e+01,-2.427296045468968089e+01,2.978227288554156615e+01,1.572252321622612925e+01
8.500000000000000000e+00,-2.048358948641571331e+01,-2.430928030911199045e+01,-1.926256587143240040e+01,-2.419048364702046072e+01,9.054839500485101667e+00,2.332689311132629939e+01
8.509999999999999787e+00,-2.023059455265291362e+01,-2.419752943126107425e+01,-2.078262133873816353e+01,-2.372216936700762702e+01,4.351351551344251334e+01,9.223363903755624094e+00
8.519999999999999574e+00,-1.997877485754986537e+01,-2.408482699712197928e+01,-1.871528646122977690e+01,-2.478233162424285041e+01,5.349659524987551151e-01,1.593264498781701732e+01
8.529999999999999361e+00,-1.972814034251694792e+01,-2.397117745599382843e+01,-1.865985250950945584e+01,-2.520919674716289549e+01,2.071004788547647379e+01,1.458960277065257571e+01
8.540000000000000924e+00,-1.947870090217566030e+01,-2.385658529456590671e+01,-2.042497949997275342e+01,-2.366598930815365165e+01,3.218852596628391183e+00,2.386720155890321138e+01
8.550000000000000711e+00,-1.923046638396799679e+01,-2.374105503674053352e+01,-2.001689325879699410e+01,-2.286073259280518855e+01,2.891983009206890998e+01,5.583581551724002168e+00
8.560000000000000497e+00,-1.898344658776769123e+01,-2.362459124345446781e+01,-1.843760804189661329e+01,-2.398664516160999938e+01,1.290000000000000000e+02,1.500000000000000000e+01
8.570000000000000284e+00,-1.873765126549333360e+01,-2.350719851249884940e+01,-1.837349536886483747e+01,-2.261261553878554409e+01,3.118598848884813179e+01,8.854686415203090633e+00
8.580000000000000071e+00,-1.849309012072337666e+01,-2.338888147833769082e+01,-1.943245007308290084e+01,-2.249052208765829519e+01,2.887368726106051398e+01,6.666425721901681811e+00
8.589999999999999858e+00,-1.824977280831306103e+01,-2.326964481192490908e+01,-1.740118476440447637e+01,-2.334506935816618167e+01,1.863609203574325335e+01,1.304210214795011069e+01
8.599999999999999645e+00,-1.800770893401325523e+01,-2.314949322051992553e+01,-1.956055910872093406e+01,-2.567975299254560539e+01,1.512911974235665014e+01,3.202791284035406960e+01
8.609999999999999432e+00,-1.776690805409123541e+01,-2.302843144750183768e+01,-1.641051646506615924e+01,-2.451356350668637418e+01,3.496630907867096738e+01,5.404390498526315589e+00
8.620000000000000995e+00,-1.752737967495342275e+01,-2.290646427218215564e+01,-1.760392744969076873e+01,-2.312832889764066735e+01,3.117374954674668075e+01,4.060268209226451930e+00
8.630000000000000782e+00,-1.728913325277008894e+01,-2.278359650961611749e+01,-1.608558127401122917e+01,-2.200397396260089522e+01,1.518620815503524568e+00,1.834456720185915657e+01
8.640000000000000568e+00,-1.705217819310204064e+01,-2.265983301041260489e+01,-1.863363727373115708e+01,-2.195161752607825889e+01,3.965931490241158031e+01,1.080372219519631116e+01
8.650000000000000355e+00,-1.681652385052929688e+01,-2.253517866054265184e+01,-1.741603453602672502e+01,-2.221644654283439735e+01,1.385833621606094823e+01,-1.225589024867920429e+00
8.660000000000000142e+00,-1.658217952828179875e+01,-2.240963838114654649e+01,-1.676762612763397087e+01,-2.303210083378808548e+01,2.574091342064407328e+01,3.152434001928996210e+01
8.669999999999999929e+00,-1.634915447787212983e+01,-2.228321712833956170e+01,-1.583505057638282665e+01,-2.184376863990669193e+01,2.592979431345991159e+01,-7.319191970156587956e+00
8.679999999999999716e+00,-1.611745789873027590e+01,-2.215591989301629283e+01,-1.600105286439943697e+01,-2.177141787793122063e+01,1.619133079313114010e+01,9.545555077955368617e+00
8.689999999999999503e+00,-1.588709893784045235e+01,-2.202775170065361721e+01,-1.701331490228528409e+01,-2.390617033627969334e+01,1.536720741005258084e+01,3.016080888444277974e+01
8.700000000000001066e+00,-1.565808668937999926e+01,-2.189871761111231407e+01,-1.639025460130714151e+01,-2.157496939056204255e+01,2.904159851205713494e+01,8.448527873525209841e+00
8.710000000000000853e+00,-1.543043019436035124e+01,-2.176882271843729555e+01,-1.837464277902190801e+01,-2.326928847309526560e+01,2.031248157941204724e+01,2.049390943416712219e+01
8.720000000000000639e+00,-1.520413844027012296e+01,-2.163807215065650880e+01,-1.612325384910205273e+01,-2.202603739069660449e+01,1.120296316491654665e+01,1.546123542388969341e+01
8.730000000000000426e+00,-1.497922036072029250e+01,-2.150647106957848820e+01,-1.612966277049730124e+01,-2.200089135937148299e+01,2.113189645220509050e+01,-4.386060760980509343e+00
8.740000000000000213e+00,-1.475568483509151996e+01,-2.137402467058857880e+01,-1.458471600305209392e+01,-2.144607006431537499e+01,3.633009019057885780e+01,-1.620204118474930510e+00
8.750000000000000000e+00,-1.453354068818360112e+01,-2.124073818244382750e+01,-1.552995436805988838e+01,-2.129657683819705483e+01,3.773354028118388470e+01,-8.808837301121599239e+00
8.759999999999999787e+00,-1.431279668986708486e+01,-2.110661686706656326e+01,-1.566920039579504120e+01,-2.168833566516107680e+01,3.561824076091205171e+01,1.286244136346155820e+01
8.769999999999999574e+00,-1.409346155473705231e+01,-2.097166601933666641e+01,-1.445574145333455185e+01,-2.106105718822390216e+01,1.679623532085617654e+01,4.121704574262979648e+00
8.779999999999999361e+00,-1.387554394176907380e+01,-2.083589096688253051e+01,-1.495240242961608779e+01,-2.146342657821913846e+01,2.762412587663027708e+01,1.371260401476547841e+01
8.790000000000000924e+00,-1.365905245397737566e+01,-2.069929706987074169e+01,-1.541548350892450614e+01,-2.302569179187536008e+01,2.222277205072678896e+01,9.531167647750020677e+00
8.800000000000000711e+00,-1.344399563807520437e+01,-2.056188972079446842e+01,-1.288236079491569619e+01,-2.170862481373545805e+01,1.775005942010716709e+01,1.740723414687272452e+01
8.810000000000000497e+00,-1.323038198413741284e+01,-2.042367434426057571e+01,-1.331421498724263586e+01,-1.967868806963388906e+01,2.936961441721798138e+01,2.236876538119387448e+01
8.820000000000000284e+00,-1.301821992526529570e+01,-2.028465639677546406e+01,-1.348800527000200589e+01,-2.070412025378231391e+01,-3.367031422973354893e+00,1.494363982311741168e+00
8.830000000000000071e+00,-1.280751783725365556e+01,-2.014484136652966129e+01,-1.272106023007636288e+01,-1.956785547604276232e+01,2.365939237390625749e+01,8.724079634939300831e+00
8.839999999999999858e+00,-1.259828403826014842e+01,-2.000423477318116383e+01,-1.285408654342645995e+01,-1.917778472439060877e+01,3.265845584270739721e+01,1.450050888972148755e+01
8.849999999999999645e+00,-1.239052678847689393e+01,-1.986284216763751687e+01,-1.318553471013103895e+01,-1.845216493281880332e+01,3.179841212726736899e+01,4.464747087474258080e+00
8.859999999999999432e+00,-1.218425428980437530e+01,-1.972066913183668646e+01,-1.142688850635922293e+01,-1.882449632766385506e+01,3.066500856856859514e+01,8.428353499303259611e+00
8.870000000000000995e+00,-1.197947468552764505e+01,-1.957772127852668476e+01,-1.215335758243274888e+01,-1.840954117181158267e+01,2.595529870254905802e+01,2.231986678579914241e+01
8.880000000000000782e+00,-1.177619605999483987e+01,-1.943400425104399787e+01,-1.127324763085869108e+01,-1.867099292014622591e+01,2.279643166441778135e+01,1.392012183413681647e+01
8.890000000000000568e+00,-1.157442643829802975e+01,-1.928952372309078456e+01,-1.308487238863780355e+01,-1.905297003481413043e+01,2.999206362244782298e+01,1.566736027587703539e+01
8.900000000000000355e+00,-1.137417378595639228e+01,-1.914428539851089894e+01,-1.246775875032578185e+01,-1.929359398971520179e+01,2.938577278324782327e+01,1.122101635695035782e+01
8.910000000000000142e+00,-1.117544600860175485e+01,-1.899829501106470886e+01,-1.134962045953338894e+01,-1.795830787989084598e+01,2.022057885943063127e+01,2.523507238165464628e+01
8.919999999999999929e+00,-1.097825095166649056e+01,-1.885155832420273470e+01,-1.244874005244228599e+01,-1.829081255961109065e+01,2.479702652945761088e+01,3.087708698994310907e+01
8.929999999999999716e+00,-1.078259640007379616e+01,-1.870408113083811941e+01,-1.112687900655101814e+01,-1.762688180209517341e+01,-1.853813772418071437e-01,1.637011176215169783e+01
8.939999999999999503e+00,-1.058849007793035391e+01,-1.855586925311793678e+01,-9.147962075637694923e+00,-1.872563520492556677e+01,4.408639518328741502e+01,1.537730640523657755e+01
8.950000000000001066e+00,-1.039593964822139860e+01,-1.840692854219333796e+01,-8.514284036754526497e+00,-1.810932282725278242e+01,3.472242455109270054e+01,1.692946498881219952e+01
8.960000000000000853e+00,-1.020495271250819513e+01,-1.825726487798856468e+01,-1.115100669424991331e+01,-1.880345946036606719e+01,2.376005677907258828e+01,1.579190188852059684e+01
8.970000000000000639e+00,-1.001553681062794432e+01,-1.810688416896881492e+01,-9.986395089985371953e+00,-1.800985162139070539e+01,1.146236037305542510e+01,1.515369854971950758e-01
8.980000000000000426e+00,-9.827699420396120544e+00,-1.795579235190698597e+01,-1.041827480180449328e+01,-1.954479826018785715e+01,4.580476256954263192e+00,-6.235531625001531353e-01
8.990000000000000213e+00,-9.641447957311260808e+00,-1.780399539164930545e+01,-1.013506042077147384e+01,-1.775994734976128342e+01,5.631160348599440368e+00,7.286567416408976428e+00
9.000000000000000000e+00,-9.456789774262215786e+00,-1.765149928087984676e+01,-8.014495630609077992e+00,-1.671880353884433035e+01,3.632652281992687904e+01,2.216863402094605462e+01
9.009999999999999787e+00,-9.273732161237864702e+00,-1.749831003988395040e+01,-9.733218480578630150e+00,-1.703728343363040310e+01,2.564658607467661255e+01,8.560429874874220246e-01
9.019999999999999574e+00,-9.092282345039325975e+00,-1.734443371631054376e+01,-7.277384104174181800e+00,-1.797313145335697726e+01,3.486115730346613617e+01,2.044924329065839785e+01
9.029999999999999361e+00,-8.912447488994649447e+00,-1.718987638493340597e+01,-9.125150002889446554e+00,-1.769189666222678525e+01,3.489360479632460255e+01,1.813422863589637046e+01
9.040000000000000924e+00,-8.734234692676027478e+00,-1.703464414741133481e+01,-9.819547917373432355e+00,-1.755024376387607887e+01,7.218061943739915165e+00,2.074690966100585143e+01
9.050000000000000711e+00,-8.557650991619508929e+00,-1.687874313204726562e+01,-8.363559831809123324e+00,-1.514033524782126250e+01,3.529837109096249037e+00,1.564643484015442532e+01
9.060000000000000497e+00,-8.382703357047251558e+00,-1.672217949354634214e+01,-7.229969948554370696e+00,-1.777721639077955018e+01,1.671100565573060237e+01,2.763392411638863067e+00
9.070000000000000284e+00,-8.209398695592309281e+00,-1.656495941277293227e+01,-9.036498642748439281e+00,-1.628063938478815942e+01,2.807309482313113591e+01,2.121111773691190905e+01
9.080000000000000071e+00,-8.037743849025972054e+00,-1.640708909650662051e+01,-8.232304835190507930e+00,-1.602984228837459568e+01,2.982740064895974541e+01,1.420887419601402435e+01
